dataset,case_id,family,seed,case_dir,go2_mode,source_aware_policy,runtime_attempted,row_status,returncode,config_hash,input_hash,trace_used_online,receiver_imu_as_body,go2_position_as_truth,go2_yaw_as_truth,final_v23_output_solver_input,legsa_output_solver_input,no_per_case_tuning,output_hash,go2_roll_pitch_update_count,go2_horizontal_velocity_update_count,go2_readiness_metadata_count,go2_vertical_velocity_prior_enabled,yaw_metric_status,position_rmse_h,position_rmse_3d,up_rmse,velocity_rmse,roll_rmse,pitch_rmse,yaw_rmse,epoch_count,time_start,time_end,source_aware_trace_rows,source_reject_count,source_downweight_count,blocked_reason
BY2,B_gnss_downsample_every5,downsample,,B_gnss_downsample_every5,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,6594246121ee9bec9b93c63a44befa74fe1797f239a3ea8c55ef0ac87ed70d1b,d2c1f145d92bb328cc95630ade5cbca09c539209178c61966becc0635b09dcd0,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,B_gnss_downsample_every5,downsample,,B_gnss_downsample_every5,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,6d2d9f78df77525a2a90f19010d73474e8aefab79a92224a60df474d7041f969,d2c1f145d92bb328cc95630ade5cbca09c539209178c61966becc0635b09dcd0,False,False,False,False,False,False,True,378a662796201fdc24262e0e2382d4026e40a5241a52f847de99de8545a0004c,54.0,54.0,0.0,False,official,1.6384690741823107,2.9193813593999263,2.416238112140425,,1.172205527217206,1.5822897372199944,2.426529309923591,56643.0,66.0,339.997055769,323.0,0.0,297.0,
BY2,B_gnss_downsample_every5,downsample,,B_gnss_downsample_every5,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,5633b318addd7b90d721faf3f42e3bfc71d46038db790d99c83c31d5956880ce,d2c1f145d92bb328cc95630ade5cbca09c539209178c61966becc0635b09dcd0,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,C_position_noise_medium,position_noise,0.0,C_position_noise_medium__seed_0,G00_NO_GO2,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,af6ff1949da6d661c8e56ae8161b18c72977732a6bebf170191c3ac345ca5061,451aaddc967c3cc5e275b420ecca15c1ce58cf6635f0316956bf80c41d47c41b,False,False,False,False,False,False,True,058bb4b81fbca70322d528d69d2fe760b8d8b55f90fb8741b3609a9009a88918,0.0,0.0,0.0,False,official,2.2839932131056666,2.9282366631340984,1.8324696335301096,,1.8276999373587408,1.9834723087963984,40.630777916425046,56643.0,66.0,339.997055769,831.0,0.0,808.0,
BY2,C_position_noise_medium,position_noise,0.0,C_position_noise_medium__seed_0,G01_GO2_RP_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,43c62c4ee8f15d7569728bfabb285bb5d513a176a07d7d604dd1a57ab1f4ed46,451aaddc967c3cc5e275b420ecca15c1ce58cf6635f0316956bf80c41d47c41b,False,False,False,False,False,False,True,85a389f09a5ac01c6cf23a4dc17797fa870f4d168d7a8f7b0b63229f5cff7f89,274.0,0.0,0.0,False,official,2.2838128937090323,2.927858942102976,1.8320907868827727,,1.822843476021196,1.978714012915034,40.31673763796858,56643.0,66.0,339.997055769,1105.0,0.0,1082.0,
BY2,C_position_noise_medium,position_noise,0.0,C_position_noise_medium__seed_0,G02_GO2_HVEL_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,ccc17bb5d430b3b763d3bad92f2f5e90e52399d0c24c8183392eb3a3d9326c8c,451aaddc967c3cc5e275b420ecca15c1ce58cf6635f0316956bf80c41d47c41b,False,False,False,False,False,False,True,f79c2df1c22413db150f0371968bca22860c032e401b314ce5b69c570738e1b1,0.0,274.0,0.0,False,official,2.2838265239096533,2.928076727117905,1.832421820590513,,1.827109557381509,1.9832229284265728,40.63259876927377,56643.0,66.0,339.997055769,1105.0,0.0,1082.0,
BY2,C_position_noise_medium,position_noise,0.0,C_position_noise_medium__seed_0,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,2691ee3151c4678b1a2a9d7d609550235b6581acf69fe6e1878bbb520e2cc015,451aaddc967c3cc5e275b420ecca15c1ce58cf6635f0316956bf80c41d47c41b,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,C_position_noise_medium,position_noise,0.0,C_position_noise_medium__seed_0,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,a0f4c77fdc2d6c9f261779e77bd72fd65b573b662d14c335deb50b9bca1bd85f,451aaddc967c3cc5e275b420ecca15c1ce58cf6635f0316956bf80c41d47c41b,False,False,False,False,False,False,True,074b6ca9d314a760989659d0d3865839f25cc8533e64017307202d343ed0ea00,274.0,274.0,0.0,False,official,2.2836459845824244,2.9276996838758493,1.8320443379097893,,1.8222726916735232,1.9784535160530812,40.31516139227714,56643.0,66.0,339.997055769,1379.0,0.0,1356.0,
BY2,C_position_noise_medium,position_noise,0.0,C_position_noise_medium__seed_0,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,6a08bb797ded9552aeedb34b61860e23323d02e2e2eb7ac6fdd98fd277197a80,451aaddc967c3cc5e275b420ecca15c1ce58cf6635f0316956bf80c41d47c41b,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,C_position_noise_medium,position_noise,1.0,C_position_noise_medium__seed_1,G00_NO_GO2,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,8d355515143c982bdabfe88e101619656f675bdeda1206c32910bb282e400864,bab510ac0ad9029d503643de60b4d86e66b5feb1d4bcc5724203090084e33055,False,False,False,False,False,False,True,a6c273fd310d409e3cf1d050d2f07e5362f1f6149dffff782a499c45ba9a659f,0.0,0.0,0.0,False,official,2.0446095224384035,3.026530850510717,2.231470566654942,,1.6998815587311362,1.9189030998694907,45.6700142305931,56643.0,66.0,339.997055769,830.0,0.0,808.0,
BY2,C_position_noise_medium,position_noise,1.0,C_position_noise_medium__seed_1,G01_GO2_RP_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,85837b0e347a76609e2ec22436b8f8953afc47d8cc3e0bb860be89c844bb2fe1,bab510ac0ad9029d503643de60b4d86e66b5feb1d4bcc5724203090084e33055,False,False,False,False,False,False,True,485dd56999a3e2a90324209809dc35bd0661b7344be1d27396c3a4d7ca76fcc6,274.0,0.0,0.0,False,official,2.045271432230813,3.0272336408039093,2.2318172605559377,,1.7008636437516833,1.9150766491694384,48.16574376440618,56643.0,66.0,339.997055769,1104.0,0.0,1082.0,
BY2,C_position_noise_medium,position_noise,1.0,C_position_noise_medium__seed_1,G02_GO2_HVEL_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,beda6e88cd8b3a3d7794e91600e47fbc44e3b7d5867e16923dcbc7a50ea7bab4,bab510ac0ad9029d503643de60b4d86e66b5feb1d4bcc5724203090084e33055,False,False,False,False,False,False,True,43a4c3775518d06e040be814d6255e24d35c4ccbb31d6aa4a3b856f6d6e59f19,0.0,274.0,0.0,False,official,2.0444563869183763,3.026412893234163,2.231450891756894,,1.6995951596192127,1.918731475717592,45.69526252266966,56643.0,66.0,339.997055769,1104.0,0.0,1082.0,
BY2,C_position_noise_medium,position_noise,1.0,C_position_noise_medium__seed_1,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,6f1e0413ea4832636edc03c3fd46afc0e0e704721083b4a7c09d8a42ebe64901,bab510ac0ad9029d503643de60b4d86e66b5feb1d4bcc5724203090084e33055,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,C_position_noise_medium,position_noise,1.0,C_position_noise_medium__seed_1,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,2b7551f81910de9abf8292d6cdbd34f5dae791329d1b275ac20a26e79db25776,bab510ac0ad9029d503643de60b4d86e66b5feb1d4bcc5724203090084e33055,False,False,False,False,False,False,True,2f2ad2b9c7148940a2381bd5f94e7b955b2ee9c5b077a79220bfd60f98e7fa95,274.0,274.0,0.0,False,official,2.045110682513814,3.0271081695806275,2.2317943826906763,,1.7005562455807528,1.9149069665652327,48.179672633539006,56643.0,66.0,339.997055769,1378.0,0.0,1356.0,
BY2,C_position_noise_medium,position_noise,1.0,C_position_noise_medium__seed_1,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,18731acaf797dffd2b4dd7e50fb8149ca3fd972bef40d08af1538efd57540912,bab510ac0ad9029d503643de60b4d86e66b5feb1d4bcc5724203090084e33055,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,C_position_noise_medium,position_noise,2.0,C_position_noise_medium__seed_2,G00_NO_GO2,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,f8e95f7ddff921c91b56fe7f5aa411eebcc7ba81d8ed94cb5219988018c4d74c,ac52e70fd0b782647ec50081a16ec77cfcce316338b600dc2aa150f55325d8ed,False,False,False,False,False,False,True,cee41c48ec044fffd85462e33e4db5b7891a0b6ebe00f85b6c7b91d2b7466f09,0.0,0.0,0.0,False,official,2.324293300289742,3.131923801166525,2.0991920709028977,,3.404987626992724,4.286613299931186,13.240731203759582,56643.0,66.0,339.997055769,972.0,0.0,913.0,
BY2,C_position_noise_medium,position_noise,2.0,C_position_noise_medium__seed_2,G01_GO2_RP_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,862876dc054a51960ef73b8bca9147fd609d0110430661f0700cd56348a6b07c,ac52e70fd0b782647ec50081a16ec77cfcce316338b600dc2aa150f55325d8ed,False,False,False,False,False,False,True,a13ffdbf78d7056cd9f8e7a2eae6496a0ae971cbadceba88070c3b4426ef9c8b,274.0,0.0,0.0,False,official,2.2953002724601013,3.0941031968058152,2.0748665623910734,,3.226420515109477,4.190689199441432,13.385670277387876,56643.0,66.0,339.997055769,1244.0,0.0,1186.0,
BY2,C_position_noise_medium,position_noise,2.0,C_position_noise_medium__seed_2,G02_GO2_HVEL_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,8e993dffbdc3624e543678aa819e76fa10a3f90731d5aa90901952e216b3ac6e,ac52e70fd0b782647ec50081a16ec77cfcce316338b600dc2aa150f55325d8ed,False,False,False,False,False,False,True,1c0101e8fd4735ba2661db813402e21b1fdcc21abab949d8494cf68c862275cb,0.0,274.0,0.0,False,official,2.322773078276021,3.1300599935176465,2.0980945617049365,,3.396935098006744,4.282242390203928,13.29046402403548,56643.0,66.0,339.997055769,1245.0,0.0,1186.0,
BY2,C_position_noise_medium,position_noise,2.0,C_position_noise_medium__seed_2,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,15fb0ec7a074aac3ae130865b96f7330b728a8d2ab47de8225fe56c77f885b01,ac52e70fd0b782647ec50081a16ec77cfcce316338b600dc2aa150f55325d8ed,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,C_position_noise_medium,position_noise,2.0,C_position_noise_medium__seed_2,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,0f112e8d1ee67dd186684a645015f85de81b8761f203fe9c12bb3e864c12ab33,ac52e70fd0b782647ec50081a16ec77cfcce316338b600dc2aa150f55325d8ed,False,False,False,False,False,False,True,170f46aed68da77ddda5700a2668d61f3c5c49843d1bcc60418f3c888c73206c,274.0,274.0,0.0,False,official,2.2940215688336747,3.092497571929785,2.073886755374435,,3.21958437056287,4.186711619348383,13.405209822855712,56643.0,66.0,339.997055769,1518.0,0.0,1460.0,
BY2,C_position_noise_medium,position_noise,2.0,C_position_noise_medium__seed_2,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,d813089dc75570c764f70424e823937ab84aa12ecc3f2fc42cabff0280596c5b,ac52e70fd0b782647ec50081a16ec77cfcce316338b600dc2aa150f55325d8ed,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,C_position_noise_medium,position_noise,3.0,C_position_noise_medium__seed_3,G00_NO_GO2,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,d53986f11132fd3fa2036c308a0c19f1a0f431ef9b4d3bfe134746d3e1234359,765b9015972a8dad3938426293b6023a4728e6938e39c07d04c8401d9a953c86,False,False,False,False,False,False,True,5cfe9dbb2c88bb2834da2104930ff7247ff03f959a26f47eda20ed7fd3f1cee5,0.0,0.0,0.0,False,official,2.1981568531817026,2.8179460881092058,1.7632148491605584,,1.6056752236887637,2.4565298489836342,11.04296889035734,56643.0,66.0,339.997055769,1046.0,0.0,991.0,
BY2,C_position_noise_medium,position_noise,3.0,C_position_noise_medium__seed_3,G01_GO2_RP_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,b26831ac9ee90a02b42f5f18897399bf6f912a95f5e4a62fbb2d78318b59adf3,765b9015972a8dad3938426293b6023a4728e6938e39c07d04c8401d9a953c86,False,False,False,False,False,False,True,bb3399bfda2fca12e5e494307943500eca59ce5d71bc5f99317dbda28f31f4b0,274.0,0.0,0.0,False,official,2.199420384295248,2.8175895782845823,1.7610681431462083,,1.608408602712644,2.4298765532115185,11.665484603788324,56643.0,66.0,339.997055769,1312.0,0.0,1265.0,
BY2,C_position_noise_medium,position_noise,3.0,C_position_noise_medium__seed_3,G02_GO2_HVEL_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,1648420d005292a1144f44f74b2cd44ef69e9e2e16af87cc44e36a59d660d75a,765b9015972a8dad3938426293b6023a4728e6938e39c07d04c8401d9a953c86,False,False,False,False,False,False,True,3a4511ab9879197419c3c7a906bf3e2a169df7d3d6145c1c44b39016714a58b5,0.0,274.0,0.0,False,official,2.197915018776133,2.817642624917604,1.763031347421502,,1.60521829069973,2.454975211309248,11.040429057050268,56643.0,66.0,339.997055769,1320.0,0.0,1265.0,
BY2,C_position_noise_medium,position_noise,3.0,C_position_noise_medium__seed_3,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,a88258e3a418b4f66d56b2736f8b68473af2ea73f67a408c71fd4527805d9821,765b9015972a8dad3938426293b6023a4728e6938e39c07d04c8401d9a953c86,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,C_position_noise_medium,position_noise,3.0,C_position_noise_medium__seed_3,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,eea98141e3cb0550c8afa7997736330b1b4fcc3a989deb8af23b2fb69207683b,765b9015972a8dad3938426293b6023a4728e6938e39c07d04c8401d9a953c86,False,False,False,False,False,False,True,15ca2ec1ba41adca08fa3d91c5220b63da22319b3176105c9cb80b4a3bf80db9,274.0,274.0,0.0,False,official,2.199181728965333,2.8173036614842624,1.760908755159586,,1.6079380805935275,2.428511326268744,11.663344064637224,56643.0,66.0,339.997055769,1586.0,0.0,1539.0,
BY2,C_position_noise_medium,position_noise,3.0,C_position_noise_medium__seed_3,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,5a04ce7144a9ff3982e50489b0dd3ebba21331b68327ec330d1a3c8a45ade5d8,765b9015972a8dad3938426293b6023a4728e6938e39c07d04c8401d9a953c86,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,C_position_noise_medium,position_noise,4.0,C_position_noise_medium__seed_4,G00_NO_GO2,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,9ab8e199f900dd0c669066ee305831e84c208c9703782e99f6be9f1bd208b840,5ff28ff139439e457a0c0cd039e17a1e8cd939ddf4432b57058056634a6337ed,False,False,False,False,False,False,True,8e483b4501fe98612ae71138fa11ed189176709552d66977b6f8b6c3a5e2ff3f,0.0,0.0,0.0,False,official,2.1332738439537517,2.940043392614949,2.0231158783326286,,2.812970634171095,2.398024129764565,20.022810222039094,56643.0,66.0,339.997055769,917.0,0.0,893.0,
BY2,C_position_noise_medium,position_noise,4.0,C_position_noise_medium__seed_4,G01_GO2_RP_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,7b34a1c64ad5cec53e4e38e111c7991e7e80302436471987c5f3206a82d5c92a,5ff28ff139439e457a0c0cd039e17a1e8cd939ddf4432b57058056634a6337ed,False,False,False,False,False,False,True,4284b75694fe10844fdf786780abb971720a647017f1e9d96f94ed22f4d02d54,274.0,0.0,0.0,False,official,2.1295273194696405,2.930665901148466,2.013433887612602,,2.693495059775842,2.3923121705074237,20.26026464128567,56643.0,66.0,339.997055769,1188.0,0.0,1165.0,
BY2,C_position_noise_medium,position_noise,4.0,C_position_noise_medium__seed_4,G02_GO2_HVEL_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,025c5903db6880cd8b797815c33ee1e10ebcb8a211ca41fc44c17a4ed9ed2f44,5ff28ff139439e457a0c0cd039e17a1e8cd939ddf4432b57058056634a6337ed,False,False,False,False,False,False,True,b45a0eb08f5cd75dd7d3585c45cd25b8a70b659e0abf134152a213edf58284a8,0.0,274.0,0.0,False,official,2.1330856658614747,2.93977013905656,2.022917203591124,,2.811191831051025,2.397343659069413,20.031038151874306,56643.0,66.0,339.997055769,1191.0,0.0,1167.0,
BY2,C_position_noise_medium,position_noise,4.0,C_position_noise_medium__seed_4,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,ab78bfbe565cfad88a21ec1452e4b187d02d5c0cf33f9c3cef18203781e904bd,5ff28ff139439e457a0c0cd039e17a1e8cd939ddf4432b57058056634a6337ed,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,C_position_noise_medium,position_noise,4.0,C_position_noise_medium__seed_4,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,335ae7dbd6553bda1bfa67ab8163922c754ddcd9d261d707c5526524a46e330d,5ff28ff139439e457a0c0cd039e17a1e8cd939ddf4432b57058056634a6337ed,False,False,False,False,False,False,True,441dbfa2d706448936abf43f5d6d61c3ac85195aa5c3d4a888134ee7b003d8a3,274.0,274.0,0.0,False,official,2.129342583324482,2.93040576521581,2.0132506330934263,,2.69188789309373,2.3914991974310897,20.26896592253334,56643.0,66.0,339.997055769,1462.0,0.0,1439.0,
BY2,C_position_noise_medium,position_noise,4.0,C_position_noise_medium__seed_4,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,53f2ed1e7c4d756dc6d7e5e7483bb6c9b2483d2e2c688bb39267402591f84dfb,5ff28ff139439e457a0c0cd039e17a1e8cd939ddf4432b57058056634a6337ed,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,C_position_noise_medium,position_noise,5.0,C_position_noise_medium__seed_5,G00_NO_GO2,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,3b159b38d8ca29b7a27f3a91726031e0b568b4cc63039898df7478addfc5de17,815dfa22503a72f43d1d6191c57ad35b92d2701d289a3f14ed4711262474d57c,False,False,False,False,False,False,True,9785893d7228ef0bb8a69c2fdb33f259c1c9ffefcc51cc44a8c1adbb2631b668,0.0,0.0,0.0,False,official,2.27530798432217,2.849193888347646,1.714899236071134,,1.7874197341928149,2.1316058031566807,13.15188059334958,56643.0,66.0,339.997055769,1020.0,0.0,987.0,
BY2,C_position_noise_medium,position_noise,5.0,C_position_noise_medium__seed_5,G01_GO2_RP_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,1d0e85a687d09e4326c280c771e7244ea20240846424482267bc2e4d71551a4a,815dfa22503a72f43d1d6191c57ad35b92d2701d289a3f14ed4711262474d57c,False,False,False,False,False,False,True,44be52b3117f1302085772d5a4bf537eee84436539a9fbd106afb068b693c9e6,274.0,0.0,0.0,False,official,2.274403078549605,2.847320013688811,1.7129862511523355,,1.7765016075364617,2.1223719763286755,12.23408530022578,56643.0,66.0,339.997055769,1314.0,0.0,1278.0,
BY2,C_position_noise_medium,position_noise,5.0,C_position_noise_medium__seed_5,G02_GO2_HVEL_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,dcaa8d0da5b5be38dce2573039a0dab67e44d88ac15d038f81eab76da3db63c0,815dfa22503a72f43d1d6191c57ad35b92d2701d289a3f14ed4711262474d57c,False,False,False,False,False,False,True,173ee5d65a46fcb039c17f6270a66f5ec66743ca7c77cc55bb1e5494c720a905,0.0,274.0,0.0,False,official,2.275136134491215,2.848999949624673,1.7148050275450455,,1.7870325530923357,2.131173592604336,13.141093284152316,56643.0,66.0,339.997055769,1294.0,0.0,1261.0,
BY2,C_position_noise_medium,position_noise,5.0,C_position_noise_medium__seed_5,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,64ebeb367142b53eb9818c5ae43a3abe519add356eda24b5d1072bfd5ac40276,815dfa22503a72f43d1d6191c57ad35b92d2701d289a3f14ed4711262474d57c,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,C_position_noise_medium,position_noise,5.0,C_position_noise_medium__seed_5,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,fd39abdbb2a912feeed46fb6cc4668707deaa2d7ecb8ae9c758afae135395c2d,815dfa22503a72f43d1d6191c57ad35b92d2701d289a3f14ed4711262474d57c,False,False,False,False,False,False,True,647402cacd10d83f49c0959fadeb4a11ea1a4ede08c7a0483f59c5f7c02934a8,274.0,274.0,0.0,False,official,2.274231582018145,2.847131154543213,1.7129000328454125,,1.776134745406872,2.1219694490410346,12.227846373710234,56643.0,66.0,339.997055769,1588.0,0.0,1552.0,
BY2,C_position_noise_medium,position_noise,5.0,C_position_noise_medium__seed_5,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,134edaa3aeba52d5f443099d9d9f82dd42154b242f0c1509ebca7cf0505e5b43,815dfa22503a72f43d1d6191c57ad35b92d2701d289a3f14ed4711262474d57c,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,C_position_noise_medium,position_noise,6.0,C_position_noise_medium__seed_6,G00_NO_GO2,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,4588433af610e16c51f3a85725f437a431539c8ab355438698c890a6b3a377a1,cc13954b7df344e84ad6173e6b65580ed17498c17a1e5e724dc7fee96d08bb44,False,False,False,False,False,False,True,02314f2681b090ee6e181f1411f85ff1b6bacfbb83fd8853c401a0f2c6f79258,0.0,0.0,0.0,False,official,2.1460352985382523,3.032069985306085,2.14195725756185,,1.650579616898829,2.790176945753807,4.364052544042002,56643.0,66.0,339.997055769,1089.0,0.0,978.0,
BY2,C_position_noise_medium,position_noise,6.0,C_position_noise_medium__seed_6,G01_GO2_RP_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,51cf10e7d824ec16eabcbc6c1d529bbc62a697f3293c5c15773397208037fe9b,cc13954b7df344e84ad6173e6b65580ed17498c17a1e5e724dc7fee96d08bb44,False,False,False,False,False,False,True,f8df738d2a0aa8ae60c2035acea6063d778decd069b8665306f010c198b471df,274.0,0.0,0.0,False,official,2.1423158501648736,3.021232884445812,2.1303358749711547,,1.59564915179094,2.7262525233912425,4.289351512387108,56643.0,66.0,339.997055769,1363.0,0.0,1256.0,
BY2,C_position_noise_medium,position_noise,6.0,C_position_noise_medium__seed_6,G02_GO2_HVEL_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,15e92309edf2759179fafe5e3830d1abdc839b05592089ca2044178162329d8d,cc13954b7df344e84ad6173e6b65580ed17498c17a1e5e724dc7fee96d08bb44,False,False,False,False,False,False,True,03d7fbd6edea578133a48bdf088570e03bfc32d973bb7f9718d74f8dd317cf82,0.0,274.0,0.0,False,official,2.1457761017901023,3.0316446432146957,2.1416148495279983,,1.6494880623792068,2.788143657238266,4.3682751554784565,56643.0,66.0,339.997055769,1363.0,0.0,1252.0,
BY2,C_position_noise_medium,position_noise,6.0,C_position_noise_medium__seed_6,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,767e3d2352b511d6946491bac4ebcf827adf376585e5c774b953f2437edce60b,cc13954b7df344e84ad6173e6b65580ed17498c17a1e5e724dc7fee96d08bb44,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,C_position_noise_medium,position_noise,6.0,C_position_noise_medium__seed_6,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,e3c165c4aeb57055160f2c8d5bc9ab0e0b5e2de55ad1ab42205cdb0340caf4c4,cc13954b7df344e84ad6173e6b65580ed17498c17a1e5e724dc7fee96d08bb44,False,False,False,False,False,False,True,5f1e2e58a4de4b34a5a86f952c202d7241e40cda53c55f1d82a79d0036d0b8f0,274.0,274.0,0.0,False,official,2.1420826097921086,3.020869158976563,2.130054592840755,,1.594826730483718,2.7245504792062705,4.292191258567546,56643.0,66.0,339.997055769,1637.0,0.0,1530.0,
BY2,C_position_noise_medium,position_noise,6.0,C_position_noise_medium__seed_6,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,68f5f9655452bff2329291dbccde8006ae1538c768f130a2a115426c7eb53f6d,cc13954b7df344e84ad6173e6b65580ed17498c17a1e5e724dc7fee96d08bb44,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,C_position_noise_medium,position_noise,7.0,C_position_noise_medium__seed_7,G00_NO_GO2,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,25bc3ca6674b8ce447dd9f8a4abc89bf1e8f4af10ee69bfb9be5a7d72477330a,8949872f49ee8820e69d1fb70fe4c84570802933fc404acb8fdf7ae4a6514a9d,False,False,False,False,False,False,True,b7e353439be2616f498cfcf66b78c04742714cc9aaebcb04bbab73c9dee841f9,0.0,0.0,0.0,False,official,2.1697821802676462,2.81425637885818,1.7922288514966311,,1.5411858813114847,2.15120122342636,4.243835121444902,56643.0,66.0,339.997055769,1083.0,0.0,980.0,
